# Radius [au]	Intensity [Jy/sr]	error_Intensity [Jy/sr]
1.563100500000000226e+00 3.670194000000000000e+07 0.000000000000000000e+00
4.689301500000000011e+00 3.542660800000000000e+07 6.663153125000000000e+05
7.815502500000000907e+00 3.351860800000000000e+07 8.197681875000000000e+05
1.094170350000000091e+01 3.114018800000000000e+07 9.455075000000000000e+05
1.406790450000000092e+01 2.766977000000000000e+07 7.663825000000000000e+05
1.719410550000000271e+01 2.458564000000000000e+07 8.565188750000000000e+05
2.032030650000000094e+01 2.202770200000000000e+07 7.997323125000000000e+05
2.344650749999999917e+01 1.903341000000000000e+07 8.999991875000000000e+05
2.657270850000000451e+01 1.642079200000000000e+07 1.065891125000000000e+06
2.969890950000000274e+01 1.426879200000000000e+07 1.083962500000000000e+06
3.282511050000000097e+01 1.177943300000000000e+07 1.246857375000000000e+06
3.595131150000000275e+01 1.015947700000000000e+07 1.351913125000000000e+06
3.907751250000000454e+01 8.435163000000000000e+06 1.270747250000000000e+06
4.220371349999999921e+01 7.082897500000000000e+06 1.206423375000000000e+06
4.532991450000000100e+01 6.694115500000000000e+06 1.298719125000000000e+06
4.845611550000000989e+01 5.877524500000000000e+06 1.094046875000000000e+06
5.158231649999999746e+01 5.126728500000000000e+06 1.043012625000000000e+06
5.470851750000000635e+01 4.698309500000000000e+06 8.919943750000000000e+05
5.783471850000000813e+01 4.435817000000000000e+06 8.531493125000000000e+05
6.096091950000000281e+01 4.069418500000000000e+06 8.164614375000000000e+05
6.408712049999999749e+01 3.564827250000000000e+06 8.311814375000000000e+05
6.721332150000000638e+01 3.260678000000000000e+06 8.008893750000000000e+05
7.033952250000000106e+01 3.142836000000000000e+06 7.825653125000000000e+05
7.346572350000000995e+01 2.624798500000000000e+06 7.986518750000000000e+05
7.659192450000000463e+01 2.168350500000000000e+06 7.207888125000000000e+05
7.971812549999999931e+01 2.077960875000000000e+06 6.699940000000000000e+05
8.284432650000000820e+01 1.451701875000000000e+06 6.051505000000000000e+05
8.597052750000000287e+01 1.516386875000000000e+06 6.160582500000000000e+05
8.909672849999999755e+01 1.292551000000000000e+06 5.496516250000000000e+05
9.222292950000000644e+01 1.008087500000000000e+06 5.476892500000000000e+05
9.534913050000000112e+01 9.035842500000000000e+05 5.520803125000000000e+05
9.847533149999999580e+01 1.029151250000000000e+06 5.616234375000000000e+05
1.016015325000000189e+02 9.489355000000000000e+05 5.540447500000000000e+05
1.047277335000000136e+02 1.135414500000000000e+06 5.806290000000000000e+05
1.078539345000000083e+02 1.186864875000000000e+06 5.969651250000000000e+05
1.109801355000000171e+02 1.313396375000000000e+06 5.616765625000000000e+05
1.141063365000000118e+02 1.123697125000000000e+06 5.757736250000000000e+05
1.172325375000000065e+02 1.290487000000000000e+06 5.134461250000000000e+05
1.203587385000000154e+02 1.105720000000000000e+06 4.944978125000000000e+05
1.234849395000000101e+02 1.163071875000000000e+06 4.767354062500000000e+05
1.266111405000000047e+02 1.113302250000000000e+06 4.481211250000000000e+05
1.297373415000000136e+02 1.122182500000000000e+06 4.722658750000000000e+05
1.328635424999999941e+02 9.452583125000000000e+05 4.764187812500000000e+05
1.359897435000000030e+02 1.032842562500000000e+06 4.713010625000000000e+05
1.391159445000000119e+02 1.050594125000000000e+06 4.638870625000000000e+05
1.422421455000000208e+02 9.587055000000000000e+05 4.263254687500000000e+05
1.453683465000000012e+02 9.564704375000000000e+05 4.263256875000000000e+05
1.484945475000000101e+02 8.933350625000000000e+05 3.948640000000000000e+05
1.516207485000000190e+02 8.033133125000000000e+05 3.991194375000000000e+05
1.547469494999999995e+02 7.390130625000000000e+05 4.005714375000000000e+05
1.578731505000000084e+02 8.182236250000000000e+05 3.726286250000000000e+05
1.609993515000000173e+02 6.758419375000000000e+05 3.822670000000000000e+05
1.641255525000000262e+02 8.681795625000000000e+05 3.673765312500000000e+05
1.672517535000000066e+02 8.105403750000000000e+05 3.585375937500000000e+05
1.703779544999999871e+02 8.493750000000000000e+05 3.316615625000000000e+05
1.735041555000000244e+02 8.136792500000000000e+05 3.247214062500000000e+05
1.766303565000000049e+02 7.566713125000000000e+05 2.950435625000000000e+05
1.797565574999999853e+02 6.471126250000000000e+05 2.859527812500000000e+05
