# Radius [au]	Intensity [Jy/sr]	error_Intensity [Jy/sr]
1.563100500000000226e+00 1.449884262400000000e+10 0.000000000000000000e+00
4.689301500000000011e+00 1.426761523200000000e+10 8.185269600000000000e+07
7.815502500000000907e+00 1.382548480000000000e+10 6.791787200000000000e+07
1.094170350000000091e+01 1.337892454400000000e+10 2.213454400000000000e+08
1.406790450000000092e+01 1.266791731200000000e+10 2.035309920000000000e+08
1.719410550000000271e+01 1.188250214400000000e+10 2.098150400000000000e+08
2.032030650000000094e+01 1.130560921600000000e+10 2.730994560000000000e+08
2.344650749999999917e+01 1.047740108800000000e+10 2.478891200000000000e+08
2.657270850000000451e+01 9.715897344000000000e+09 2.295251680000000000e+08
2.969890950000000274e+01 9.243264000000000000e+09 2.328175360000000000e+08
3.282511050000000097e+01 8.583518720000000000e+09 1.865942240000000000e+08
3.595131150000000275e+01 7.959256064000000000e+09 1.649588960000000000e+08
3.907751250000000454e+01 7.496139264000000000e+09 1.513569600000000000e+08
4.220371349999999921e+01 7.056856576000000000e+09 1.150115520000000000e+08
4.532991450000000100e+01 6.563415552000000000e+09 9.664018400000000000e+07
4.845611550000000989e+01 6.263244800000000000e+09 9.281520000000000000e+07
5.158231649999999746e+01 5.888258560000000000e+09 6.278431600000000000e+07
5.470851750000000635e+01 5.565292032000000000e+09 5.152284800000000000e+07
5.783471850000000813e+01 5.286917632000000000e+09 4.292250800000000000e+07
6.096091950000000281e+01 4.998472192000000000e+09 2.765431200000000000e+07
6.408712049999999749e+01 4.703165440000000000e+09 2.748324800000000000e+07
6.721332150000000638e+01 4.423225856000000000e+09 2.857914400000000000e+07
7.033952250000000106e+01 4.111941888000000000e+09 2.561021000000000000e+07
7.346572350000000995e+01 3.815649024000000000e+09 2.809315200000000000e+07
7.659192450000000463e+01 3.524450816000000000e+09 2.701861200000000000e+07
7.971812549999999931e+01 3.223625728000000000e+09 2.493889000000000000e+07
8.284432650000000820e+01 2.936439296000000000e+09 2.729568600000000000e+07
8.597052750000000287e+01 2.679517440000000000e+09 2.817819400000000000e+07
8.909672849999999755e+01 2.424005120000000000e+09 2.673498600000000000e+07
9.222292950000000644e+01 2.188262656000000000e+09 2.536556400000000000e+07
9.534913050000000112e+01 1.997492736000000000e+09 2.587847200000000000e+07
9.847533149999999580e+01 1.798150784000000000e+09 2.297992200000000000e+07
1.016015325000000189e+02 1.619654272000000000e+09 2.134122000000000000e+07
1.047277335000000136e+02 1.479454464000000000e+09 2.120188400000000000e+07
1.078539345000000083e+02 1.359013760000000000e+09 1.874096200000000000e+07
1.109801355000000171e+02 1.237990784000000000e+09 1.699664000000000000e+07
1.141063365000000118e+02 1.153753728000000000e+09 1.688447200000000000e+07
1.172325375000000065e+02 1.084025856000000000e+09 1.565346300000000000e+07
1.203587385000000154e+02 1.029129472000000000e+09 1.427831700000000000e+07
1.234849395000000101e+02 9.855521920000000000e+08 1.328318800000000000e+07
1.266111405000000047e+02 9.690701440000000000e+08 1.227803100000000000e+07
1.297373415000000136e+02 9.529237120000000000e+08 1.109045900000000000e+07
1.328635424999999941e+02 9.488512000000000000e+08 9.784458000000000000e+06
1.359897435000000030e+02 9.626702080000000000e+08 8.124901500000000000e+06
1.391159445000000119e+02 9.738193280000000000e+08 7.226749000000000000e+06
1.422421455000000208e+02 9.886554880000000000e+08 6.519509000000000000e+06
1.453683465000000012e+02 1.002488960000000000e+09 6.300176500000000000e+06
1.484945475000000101e+02 1.015009088000000000e+09 7.053285500000000000e+06
1.516207485000000190e+02 1.024128256000000000e+09 7.770087000000000000e+06
1.547469494999999995e+02 1.016991808000000000e+09 8.518281000000000000e+06
1.578731505000000084e+02 1.010380992000000000e+09 9.592426000000000000e+06
1.609993515000000173e+02 9.938138240000000000e+08 9.363835000000000000e+06
1.641255525000000262e+02 9.643616640000000000e+08 9.905446000000000000e+06
1.672517535000000066e+02 9.292869120000000000e+08 1.007693400000000000e+07
1.703779544999999871e+02 8.936887040000000000e+08 8.916365000000000000e+06
1.735041555000000244e+02 8.411552000000000000e+08 8.990253000000000000e+06
1.766303565000000049e+02 7.903511040000000000e+08 8.959194000000000000e+06
1.797565574999999853e+02 7.437364480000000000e+08 7.569499500000000000e+06
1.828827585000000511e+02 6.862830720000000000e+08 7.948439000000000000e+06
1.860089595000000031e+02 6.336936320000000000e+08 7.648353500000000000e+06
1.891351604999999836e+02 5.845879040000000000e+08 6.493284000000000000e+06
