# Radius [au]	Intensity [Jy/sr]	error_Intensity [Jy/sr]
1.563100500000000226e+00 3.752997273600000000e+10 0.000000000000000000e+00
4.689301500000000011e+00 3.695878553600000000e+10 1.972437280000000000e+08
7.815502500000000907e+00 3.585984102400000000e+10 1.419438240000000000e+08
1.094170350000000091e+01 3.475565363200000000e+10 5.518755200000000000e+08
1.406790450000000092e+01 3.299315507200000000e+10 5.133947840000000000e+08
1.719410550000000271e+01 3.103729459200000000e+10 5.314854400000000000e+08
2.032030650000000094e+01 2.960195788800000000e+10 6.929360000000000000e+08
2.344650749999999917e+01 2.752643686400000000e+10 6.355247360000000000e+08
2.657270850000000451e+01 2.560632012800000000e+10 5.906487040000000000e+08
2.969890950000000274e+01 2.440646451200000000e+10 5.987971840000000000e+08
3.282511050000000097e+01 2.271506841600000000e+10 4.816040000000000000e+08
3.595131150000000275e+01 2.109027328000000000e+10 4.269165440000000000e+08
3.907751250000000454e+01 1.988085760000000000e+10 3.913352000000000000e+08
4.220371349999999921e+01 1.872389939200000000e+10 2.979569280000000000e+08
4.532991450000000100e+01 1.742374297600000000e+10 2.486695520000000000e+08
4.845611550000000989e+01 1.662841753600000000e+10 2.405636640000000000e+08
5.158231649999999746e+01 1.564982476800000000e+10 1.645594240000000000e+08
5.470851750000000635e+01 1.480012800000000000e+10 1.333477920000000000e+08
5.783471850000000813e+01 1.408092467200000000e+10 1.152780080000000000e+08
6.096091950000000281e+01 1.335061913600000000e+10 7.548224000000000000e+07
6.408712049999999749e+01 1.259817984000000000e+10 6.948544000000000000e+07
6.721332150000000638e+01 1.189666201600000000e+10 7.516871200000000000e+07
7.033952250000000106e+01 1.113624780800000000e+10 6.647752800000000000e+07
7.346572350000000995e+01 1.040787353600000000e+10 7.273297600000000000e+07
7.659192450000000463e+01 9.703064576000000000e+09 6.987609600000000000e+07
7.971812549999999931e+01 8.974752768000000000e+09 6.328968800000000000e+07
8.284432650000000820e+01 8.278366208000000000e+09 6.744740000000000000e+07
8.597052750000000287e+01 7.648947712000000000e+09 6.636270400000000000e+07
8.909672849999999755e+01 7.009797120000000000e+09 6.353845200000000000e+07
9.222292950000000644e+01 6.425246720000000000e+09 6.211736000000000000e+07
9.534913050000000112e+01 5.934504960000000000e+09 6.216928000000000000e+07
9.847533149999999580e+01 5.405688832000000000e+09 5.688057600000000000e+07
1.016015325000000189e+02 4.928377856000000000e+09 5.598148000000000000e+07
1.047277335000000136e+02 4.547916800000000000e+09 5.912362800000000000e+07
1.078539345000000083e+02 4.210105856000000000e+09 5.288742000000000000e+07
1.109801355000000171e+02 3.866686976000000000e+09 5.173798800000000000e+07
1.141063365000000118e+02 3.631841536000000000e+09 5.200326800000000000e+07
