# Radius [au]	Intensity [Jy/sr]	error_Intensity [Jy/sr]
4.649222000000000077e-01 5.626393600000000000e+09 0.000000000000000000e+00
1.394766600000000079e+00 5.553594368000000000e+09 5.270256400000000000e+07
2.324610999999999983e+00 5.439256576000000000e+09 5.653718000000000000e+07
3.254455399999999887e+00 5.269415936000000000e+09 9.744056800000000000e+07
4.184299799999999792e+00 5.022651904000000000e+09 8.733346400000000000e+07
5.114144200000000140e+00 4.749897216000000000e+09 1.083335840000000000e+08
6.043988599999999600e+00 4.487575552000000000e+09 1.267119200000000000e+08
6.973832999999999949e+00 4.096790016000000000e+09 1.556895840000000000e+08
7.903677400000000297e+00 3.753604608000000000e+09 1.776576800000000000e+08
8.833521799999999757e+00 3.503131648000000000e+09 1.843012480000000000e+08
9.763366200000000106e+00 3.130233344000000000e+09 1.796823040000000000e+08
1.069321060000000045e+01 2.765555456000000000e+09 1.982231840000000000e+08
1.162305500000000080e+01 2.511185664000000000e+09 1.923352160000000000e+08
1.255289939999999937e+01 2.263372032000000000e+09 1.754813120000000000e+08
1.348274379999999972e+01 1.951345408000000000e+09 1.772539360000000000e+08
1.441258820000000007e+01 1.832950656000000000e+09 1.690272960000000000e+08
1.534243260000000042e+01 1.642821248000000000e+09 1.428551040000000000e+08
1.627227699999999899e+01 1.532060416000000000e+09 1.393555040000000000e+08
1.720212139999999934e+01 1.425298688000000000e+09 1.146479040000000000e+08
1.813196579999999969e+01 1.397036160000000000e+09 1.007934400000000000e+08
1.906181020000000004e+01 1.333288448000000000e+09 8.333320800000000000e+07
1.999165460000000039e+01 1.298202880000000000e+09 6.874321600000000000e+07
2.092149900000000073e+01 1.285687936000000000e+09 5.398106400000000000e+07
2.185134339999999753e+01 1.294612864000000000e+09 4.695594000000000000e+07
2.278118780000000143e+01 1.295686144000000000e+09 3.687756000000000000e+07
2.371103219999999823e+01 1.294444928000000000e+09 3.019672200000000000e+07
2.464087660000000213e+01 1.311950080000000000e+09 2.711066000000000000e+07
2.557072099999999892e+01 1.309618304000000000e+09 2.543093600000000000e+07
2.650056540000000282e+01 1.315441664000000000e+09 2.651706800000000000e+07
2.743040979999999962e+01 1.317682688000000000e+09 2.641612000000000000e+07
2.836025420000000352e+01 1.308634496000000000e+09 2.789148400000000000e+07
2.929009859999999676e+01 1.294816768000000000e+09 2.884157200000000000e+07
3.021994300000000067e+01 1.283214848000000000e+09 2.876144200000000000e+07
3.114978739999999746e+01 1.253778688000000000e+09 2.995320600000000000e+07
3.207963180000000136e+01 1.222943232000000000e+09 2.701110400000000000e+07
