# Radius [au]	Intensity [Jy/sr]	error_Intensity [Jy/sr]
4.649222000000000077e-01 3.921027072000000000e+10 0.000000000000000000e+00
1.394766600000000079e+00 3.864216780800000000e+10 2.802967040000000000e+08
2.324610999999999983e+00 3.772946022400000000e+10 2.976392320000000000e+08
3.254455399999999887e+00 3.639022387200000000e+10 7.733748480000000000e+08
4.184299799999999792e+00 3.449645875200000000e+10 7.372074880000000000e+08
5.114144200000000140e+00 3.243046502400000000e+10 1.016487104000000000e+09
6.043988599999999600e+00 3.046214451200000000e+10 1.159827968000000000e+09
6.973832999999999949e+00 2.755625369600000000e+10 1.409669504000000000e+09
7.903677400000000297e+00 2.516358348800000000e+10 1.584783872000000000e+09
8.833521799999999757e+00 2.346519552000000000e+10 1.601763456000000000e+09
9.763366200000000106e+00 2.081603584000000000e+10 1.538050304000000000e+09
1.069321060000000045e+01 1.835678924800000000e+10 1.667722624000000000e+09
1.162305500000000080e+01 1.667100160000000000e+10 1.576236160000000000e+09
1.255289939999999937e+01 1.502987366400000000e+10 1.438274688000000000e+09
1.348274379999999972e+01 1.296175923200000000e+10 1.424649344000000000e+09
1.441258820000000007e+01 1.229675212800000000e+10 1.339273472000000000e+09
1.534243260000000042e+01 1.110894284800000000e+10 1.118760832000000000e+09
1.627227699999999899e+01 1.053742387200000000e+10 1.091440768000000000e+09
1.720212139999999934e+01 9.957832704000000000e+09 8.856331520000000000e+08
1.813196579999999969e+01 9.943419904000000000e+09 7.775600640000000000e+08
1.906181020000000004e+01 9.684436992000000000e+09 6.392611200000000000e+08
1.999165460000000039e+01 9.618868224000000000e+09 5.197594560000000000e+08
2.092149900000000073e+01 9.708653568000000000e+09 4.053799360000000000e+08
2.185134339999999753e+01 9.899236352000000000e+09 3.457661440000000000e+08
2.278118780000000143e+01 1.002746163200000000e+10 2.727489600000000000e+08
2.371103219999999823e+01 1.014396825600000000e+10 2.203657600000000000e+08
2.464087660000000213e+01 1.025652838400000000e+10 1.926516320000000000e+08
2.557072099999999892e+01 1.030742220800000000e+10 1.614495840000000000e+08
2.650056540000000282e+01 1.036358041600000000e+10 1.345929600000000000e+08
